time,temperature_2m,relative_humidity_2m,vapour_pressure_deficit_kpa,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,shortwave_radiation,et0_fao_evapotranspiration_mm,precipitation_mm
2023-07-23T10:00:00,17.0,73,0.5231869250050202,16.5,0.268,433.0,0.25,0.2
2023-07-23T11:00:00,18.8,66,0.7378424461146339,18.1,0.267,706.0,0.41,0.1
2023-07-23T12:00:00,19.4,63,0.8335474707767643,19.4,0.265,712.0,0.43,0.0
2023-07-23T13:00:00,20.2,60,0.9469550790013074,20.4,0.263,782.0,0.48,0.0
2023-07-23T14:00:00,20.2,61,0.9232812020262747,21.0,0.261,651.0,0.42,0.0
2023-07-23T15:00:00,20.0,59,0.958695321080253,20.9,0.271,663.0,0.42,0.0
2023-07-23T16:00:00,19.8,58,0.969985064786129,20.6,0.269,400.0,0.29,0.0
2023-07-23T17:00:00,19.6,57,0.9808324823824549,20.2,0.268,289.0,0.22,0.0
2023-07-23T18:00:00,18.6,60,0.8572611657877153,19.5,0.267,194.0,0.14,0.0
2023-07-23T19:00:00,15.2,76,0.4145829269920481,18.1,0.267,26.0,0.02,0.0
2023-07-23T20:00:00,14.4,80,0.3281152878496881,17.0,0.267,0.0,0.0,0.0
2023-07-23T21:00:00,14.6,80,0.3323844761586796,16.2,0.267,0.0,0.0,0.0
2023-07-23T22:00:00,14.1,84,0.2574413502680633,15.6,0.268,0.0,0.0,0.0
2023-07-23T23:00:00,13.3,89,0.16801594841929327,15.2,0.268,0.0,0.0,0.1
2023-07-24T00:00:00,13.6,88,0.1869094009273566,15.0,0.269,0.0,0.0,0.1
2023-07-24T01:00:00,13.9,89,0.1747086379082164,14.9,0.27,0.0,0.0,0.1
2023-07-24T02:00:00,14.2,89,0.17814185074679098,15.0,0.271,0.0,0.0,0.1
2023-07-24T03:00:00,13.4,96,0.061496551734397935,14.9,0.277,0.0,0.0,0.1
2023-07-24T04:00:00,13.4,96,0.061496551734397935,14.8,0.277,0.0,0.0,0.0
2023-07-24T05:00:00,13.3,96,0.061096708516106706,14.6,0.278,0.0,0.0,0.1
2023-07-24T06:00:00,13.4,95,0.07687068966799741,14.5,0.278,0.0,0.0,0.1
2023-07-24T07:00:00,13.3,95,0.07637088564513338,14.4,0.279,3.0,0.01,0.1
2023-07-24T08:00:00,13.6,92,0.12460626728490434,14.6,0.28,64.0,0.04,0.0
2023-07-24T09:00:00,15.2,82,0.3109371952440361,15.4,0.28,253.0,0.14,0.1
2023-07-24T10:00:00,17.2,73,0.5298549275462948,16.9,0.279,537.0,0.3,0.0
2023-07-24T11:00:00,19.0,64,0.7910615965987893,18.5,0.277,693.0,0.42,0.0
2023-07-24T12:00:00,20.1,61,0.917590100306143,20.0,0.275,816.0,0.5,0.0
2023-07-24T13:00:00,20.8,60,0.9826465304286469,21.1,0.272,839.0,0.53,0.0
2023-07-24T14:00:00,21.4,58,1.070483651358264,22.0,0.269,811.0,0.52,0.0
2023-07-24T15:00:00,19.5,64,0.8160768363529626,21.4,0.276,649.0,0.4,0.0
2023-07-24T16:00:00,19.2,64,0.8009860026016198,21.0,0.274,385.0,0.26,0.0
2023-07-24T17:00:00,18.7,66,0.7332446732257251,20.4,0.273,289.0,0.2,0.0
2023-07-24T18:00:00,17.9,68,0.6563351100836601,19.6,0.273,150.0,0.12,0.0
2023-07-24T19:00:00,16.4,74,0.4849691893082226,18.5,0.272,22.0,0.03,0.0
2023-07-24T20:00:00,14.7,83,0.2843566892209084,17.4,0.272,0.0,0.0,0.0
2023-07-24T21:00:00,13.6,89,0.17133361751674353,16.5,0.272,0.0,0.0,0.0
2023-07-24T22:00:00,12.9,89,0.1636801673170592,15.6,0.272,0.0,0.0,0.0
2023-07-24T23:00:00,12.4,89,0.15839878446664654,15.0,0.272,0.0,0.0,0.0
2023-07-25T00:00:00,12.5,86,0.2029273574759832,14.6,0.272,0.0,0.0,0.0
2023-07-25T01:00:00,12.9,82,0.26784027379155156,14.3,0.272,0.0,0.0,0.0
2023-07-25T02:00:00,13.0,83,0.2546210534686859,14.1,0.272,0.0,0.0,0.0
2023-07-25T03:00:00,13.2,88,0.18209744671268152,14.9,0.271,0.0,0.0,0.0
2023-07-25T04:00:00,12.1,99,0.014118391324838388,14.6,0.271,0.0,0.0,0.0
2023-07-25T05:00:00,12.6,100,0.0,14.6,0.271,0.0,0.0,0.0
2023-07-25T06:00:00,12.8,99,0.014782881252432824,14.6,0.272,0.0,0.0,0.1
2023-07-25T07:00:00,12.9,97,0.044640045631925286,14.6,0.272,2.0,0.01,0.0
2023-07-25T08:00:00,13.2,95,0.07587393613028404,14.9,0.272,51.0,0.03,0.0
2023-07-25T09:00:00,14.1,90,0.1609008439175395,15.5,0.273,166.0,0.09,0.1
2023-07-25T10:00:00,16.2,80,0.3683290260835585,16.7,0.273,411.0,0.23,0.1
2023-07-25T11:00:00,18.2,72,0.5852245843046314,18.2,0.271,608.0,0.36,0.0
2023-07-25T12:00:00,20.0,65,0.8183984448246061,19.8,0.269,745.0,0.46,0.0
2023-07-25T13:00:00,19.9,66,0.7901075596992053,20.9,0.267,745.0,0.45,0.0
2023-07-25T14:00:00,20.1,66,0.7999503438566373,21.2,0.265,599.0,0.39,0.1
2023-07-25T15:00:00,19.1,67,0.7296760792219772,21.0,0.271,632.0,0.38,0.1
2023-07-25T16:00:00,19.6,63,0.8439721360035076,20.8,0.269,430.0,0.29,0.0
2023-07-25T17:00:00,18.8,67,0.7161411976994976,20.4,0.268,301.0,0.21,0.0
2023-07-25T18:00:00,18.3,68,0.6730384271502903,19.6,0.267,173.0,0.13,0.0
2023-07-25T19:00:00,16.4,79,0.39170588367202586,18.6,0.267,24.0,0.02,0.0
2023-07-25T20:00:00,14.9,87,0.22027174491523932,17.5,0.267,0.0,0.0,0.0
2023-07-25T21:00:00,14.1,90,0.1609008439175395,16.6,0.267,0.0,0.0,0.0
2023-07-25T22:00:00,14.0,90,0.15986048594252913,15.9,0.267,0.0,0.0,0.0
2023-07-25T23:00:00,14.2,90,0.16194713704253724,15.6,0.267,0.0,0.0,0.0
2023-07-26T00:00:00,14.3,90,0.16299939408502725,15.5,0.268,0.0,0.0,0.1
2023-07-26T01:00:00,14.6,89,0.18281146188727382,15.4,0.269,0.0,0.0,0.1
2023-07-26T02:00:00,14.5,89,0.1816341071099144,15.4,0.27,0.0,0.0,0.2
2023-07-26T03:00:00,14.4,88,0.19686917270981288,15.7,0.271,0.0,0.0,0.0
2023-07-26T04:00:00,14.1,89,0.17699092830929347,15.6,0.271,0.0,0.0,0.1
2023-07-26T05:00:00,13.2,95,0.07587393613028404,15.4,0.272,0.0,0.0,0.1
2023-07-26T06:00:00,12.9,98,0.029760030421283522,15.1,0.274,0.0,0.0,0.2
2023-07-26T07:00:00,13.0,98,0.02995541805513954,14.9,0.276,1.0,0.01,0.2
2023-07-26T08:00:00,12.9,99,0.014880015210641761,14.8,0.278,20.0,0.02,0.3
2023-07-26T09:00:00,13.0,98,0.02995541805513954,14.9,0.281,87.0,0.05,0.2
2023-07-26T10:00:00,14.9,87,0.22027174491523932,15.6,0.283,250.0,0.14,0.3
2023-07-26T11:00:00,15.8,82,0.32313389070360937,16.3,0.283,282.0,0.17,0.1
2023-07-26T12:00:00,17.6,73,0.5434145665093814,17.5,0.284,518.0,0.31,0.2
2023-07-26T13:00:00,18.0,72,0.5779169767449359,18.4,0.285,488.0,0.3,0.2
2023-07-26T14:00:00,18.6,69,0.6643774034854794,19.1,0.284,507.0,0.32,0.1
2023-07-26T15:00:00,17.0,72,0.5425642185237246,19.0,0.302,408.0,0.25,0.1
2023-07-26T16:00:00,17.7,69,0.6278666281224549,19.0,0.3,386.0,0.25,0.0
2023-07-26T17:00:00,17.5,71,0.5799962227209857,18.9,0.299,309.0,0.2,0.0
2023-07-26T18:00:00,16.5,76,0.45052220018316935,18.3,0.299,179.0,0.11,0.0
2023-07-26T19:00:00,14.4,86,0.22968070149478173,17.2,0.298,25.0,0.01,0.0
2023-07-26T20:00:00,12.8,91,0.13304593127189526,16.1,0.298,0.0,0.0,0.0
2023-07-26T21:00:00,12.7,91,0.1321767397742839,15.3,0.298,0.0,0.0,0.0
2023-07-26T22:00:00,11.8,92,0.11073390265474334,14.6,0.298,0.0,0.0,0.0
2023-07-26T23:00:00,11.4,90,0.1348027971163487,14.1,0.298,0.0,0.0,0.0
2023-07-27T00:00:00,11.9,86,0.19506790490107798,13.7,0.298,0.0,0.0,0.0
2023-07-27T01:00:00,11.0,86,0.18377997947481592,13.2,0.298,0.0,0.0,0.0
2023-07-27T02:00:00,10.6,87,0.16616806785402707,12.9,0.297,0.0,0.0,0.0
2023-07-27T03:00:00,12.2,86,0.1989635509377006,13.2,0.3,0.0,0.0,0.0
2023-07-27T04:00:00,11.6,92,0.10927966764569165,13.2,0.3,0.0,0.0,0.0
2023-07-27T05:00:00,11.8,93,0.0968921648229004,13.4,0.301,0.0,0.0,0.2
2023-07-27T06:00:00,11.7,94,0.08250350557823577,13.4,0.302,0.0,0.0,0.1
2023-07-27T07:00:00,11.6,94,0.08195975073426885,13.4,0.302,2.0,0.01,0.0
2023-07-27T08:00:00,12.2,90,0.14211682209835752,13.6,0.302,54.0,0.04,0.0
2023-07-27T09:00:00,13.8,81,0.29981517577118816,14.4,0.301,208.0,0.12,0.0
2023-07-27T10:00:00,15.4,75,0.4374404517227458,15.6,0.3,425.0,0.24,0.0
2023-07-27T11:00:00,16.8,71,0.5548586514076455,17.0,0.299,585.0,0.33,0.0
2023-07-27T12:00:00,18.2,67,0.6897289743590298,18.5,0.296,758.0,0.44,0.0
2023-07-27T13:00:00,19.1,64,0.796010268242157,19.6,0.293,752.0,0.46,0.0
2023-07-27T14:00:00,20.4,61,0.9347560600736979,20.8,0.29,835.0,0.52,0.0
2023-07-27T15:00:00,19.4,63,0.8335474707767643,21.0,0.293,685.0,0.43,0.0
2023-07-27T16:00:00,20.0,61,0.911929695661704,21.0,0.291,508.0,0.33,0.0
2023-07-27T17:00:00,19.5,61,0.8840832393823761,20.6,0.289,389.0,0.26,0.0
2023-07-27T18:00:00,18.0,67,0.68111643687796,19.6,0.288,196.0,0.13,0.0
2023-07-27T19:00:00,15.5,78,0.38742503758642044,18.2,0.288,26.0,0.02,0.0
2023-07-27T20:00:00,14.1,86,0.22526118148455537,17.0,0.288,0.0,0.0,0.0
2023-07-27T21:00:00,13.9,85,0.2382390516930224,16.2,0.288,0.0,0.0,0.0
2023-07-27T22:00:00,13.4,86,0.2152379310703926,15.5,0.288,0.0,0.0,0.0
2023-07-27T23:00:00,13.5,82,0.27854410370030247,14.9,0.288,0.0,0.0,0.0
2023-07-28T00:00:00,13.8,79,0.3313746679576291,14.8,0.287,0.0,0.0,0.0
2023-07-28T01:00:00,13.6,83,0.2647883179804219,14.6,0.288,0.0,0.01,0.0
2023-07-28T02:00:00,12.5,99,0.014494811248284526,14.6,0.288,0.0,0.0,0.0
2023-07-28T03:00:00,12.6,96,0.05836112795462018,14.9,0.284,0.0,0.0,0.0
2023-07-28T04:00:00,12.7,95,0.07343152209682448,14.8,0.288,0.0,0.0,0.4
2023-07-28T05:00:00,12.7,96,0.05874521767745958,14.5,0.291,0.0,0.0,0.4
2023-07-28T06:00:00,12.6,98,0.02918056397731009,14.2,0.295,0.0,0.0,0.4
2023-07-28T07:00:00,12.6,96,0.05836112795462018,14.1,0.297,2.0,0.01,0.2
2023-07-28T08:00:00,13.1,93,0.10553175813334695,14.1,0.301,33.0,0.03,0.3
2023-07-28T09:00:00,13.4,93,0.10761896553519622,14.4,0.308,99.0,0.06,0.6
2023-07-28T10:00:00,14.6,86,0.2326691333110758,15.1,0.315,246.0,0.14,0.6
2023-07-28T11:00:00,15.7,80,0.35674716624873465,15.9,0.316,359.0,0.21,0.2
2023-07-28T12:00:00,17.0,75,0.4844323379676112,17.1,0.317,525.0,0.3,0.3
2023-07-28T13:00:00,17.6,72,0.5635410319356547,18.0,0.317,542.0,0.32,0.2
2023-07-28T14:00:00,18.3,69,0.6520059763018439,18.8,0.316,570.0,0.35,0.1
2023-07-28T15:00:00,17.4,69,0.6160931285596621,19.1,0.32,429.0,0.27,0.0
2023-07-28T16:00:00,17.4,69,0.6160931285596621,19.0,0.319,346.0,0.23,0.0
2023-07-28T17:00:00,17.9,67,0.6768455822737744,19.0,0.317,383.0,0.24,0.0
2023-07-28T18:00:00,16.6,72,0.5289625957396279,18.2,0.315,140.0,0.11,0.0
2023-07-28T19:00:00,15.1,79,0.3604348456174073,17.2,0.315,24.0,0.02,0.0
2023-07-28T20:00:00,14.6,83,0.2825268047348778,16.5,0.314,0.0,0.0,0.0
2023-07-28T21:00:00,14.9,82,0.30499164680571605,16.1,0.314,0.0,0.0,0.0
2023-07-28T22:00:00,14.6,84,0.26590758092694383,15.8,0.313,0.0,0.0,0.0
2023-07-28T23:00:00,14.4,84,0.26249223027975055,15.4,0.313,0.0,0.0,0.0
2023-07-29T00:00:00,14.4,83,0.278897994672235,15.3,0.313,0.0,0.0,0.0
2023-07-29T01:00:00,13.9,86,0.22235644824682088,15.1,0.313,0.0,0.0,0.1
2023-07-29T02:00:00,13.6,88,0.1869094009273566,14.9,0.313,0.0,0.0,0.0
2023-07-29T03:00:00,13.2,87,0.19727223393873833,14.9,0.312,0.0,0.0,0.0
2023-07-29T04:00:00,12.9,92,0.11904012168513392,14.7,0.312,0.0,0.0,0.1
2023-07-29T05:00:00,12.8,95,0.07391440626216413,14.6,0.312,0.0,0.0,0.0
2023-07-29T06:00:00,12.6,97,0.04377084596596514,14.4,0.312,0.0,0.0,0.0
2023-07-29T07:00:00,12.3,98,0.028611028088244186,14.1,0.311,4.0,0.0,0.0
2023-07-29T08:00:00,13.1,92,0.12060772358096795,14.5,0.311,98.0,0.05,0.0
2023-07-29T09:00:00,15.0,83,0.28990885945968137,15.4,0.31,291.0,0.15,0.1
2023-07-29T10:00:00,16.7,77,0.4372749210410053,16.7,0.309,473.0,0.27,0.1
2023-07-29T11:00:00,18.0,73,0.557277084718331,18.1,0.308,660.0,0.38,0.1
2023-07-29T12:00:00,19.0,70,0.6592179971656579,19.5,0.305,782.0,0.46,0.0
2023-07-29T13:00:00,20.1,66,0.7999503438566373,20.8,0.302,893.0,0.54,0.0
2023-07-29T14:00:00,20.5,64,0.8681908609658477,21.6,0.298,813.0,0.51,0.0
2023-07-29T15:00:00,19.1,70,0.6633418902017977,21.9,0.306,711.0,0.43,0.0
2023-07-29T16:00:00,19.1,69,0.6854532865418576,21.5,0.304,503.0,0.32,0.0
2023-07-29T17:00:00,18.5,71,0.6176354179518266,21.0,0.302,374.0,0.23,0.0
2023-07-29T18:00:00,17.5,74,0.5199966134739872,20.0,0.301,174.0,0.12,0.0
2023-07-29T19:00:00,16.2,78,0.4051619286919144,18.8,0.301,22.0,0.03,0.0
2023-07-29T20:00:00,15.6,83,0.30129907018461677,17.9,0.301,0.0,0.0,0.0
2023-07-29T21:00:00,15.4,83,0.29745950717146724,17.3,0.3,0.0,0.0,0.0
2023-07-29T22:00:00,15.6,83,0.30129907018461677,17.0,0.3,0.0,0.0,0.0
2023-07-29T23:00:00,15.6,81,0.3367460196181009,16.8,0.3,0.0,0.0,0.0
2023-07-30T00:00:00,15.4,81,0.3324547433092867,16.5,0.3,0.0,0.0,0.0
2023-07-30T01:00:00,15.2,82,0.3109371952440361,16.4,0.3,0.0,0.0,0.0
2023-07-30T02:00:00,15.1,82,0.30894415338634923,16.2,0.299,0.0,0.0,0.0
2023-07-30T03:00:00,14.5,84,0.26419506488714833,15.9,0.298,0.0,0.0,0.0
2023-07-30T04:00:00,14.1,86,0.22526118148455537,15.8,0.298,0.0,0.0,0.0
2023-07-30T05:00:00,13.6,89,0.17133361751674353,15.5,0.298,0.0,0.0,0.0
2023-07-30T06:00:00,13.4,91,0.13836724140239517,15.3,0.298,0.0,0.0,0.0
2023-07-30T07:00:00,12.9,94,0.08928009126385057,15.1,0.298,5.0,0.0,0.0
2023-07-30T08:00:00,13.6,92,0.12460626728490434,15.4,0.297,113.0,0.05,0.0
2023-07-30T09:00:00,15.4,84,0.27996188910255737,16.4,0.296,334.0,0.18,0.0
2023-07-30T10:00:00,17.6,74,0.523288101083108,18.0,0.295,585.0,0.34,0.0
2023-07-30T11:00:00,19.5,69,0.7027328313039402,19.7,0.292,796.0,0.48,0.0
2023-07-30T12:00:00,21.3,61,0.9879499426850904,21.2,0.289,920.0,0.58,0.0
2023-07-30T13:00:00,22.5,57,1.1720026708403475,22.5,0.285,889.0,0.59,0.0
2023-07-30T14:00:00,22.9,57,1.2007705994712135,23.4,0.284,886.0,0.6,0.2
2023-07-30T15:00:00,21.1,65,0.8758129644211553,22.8,0.29,790.0,0.49,0.3
2023-07-30T16:00:00,20.9,65,0.8651195156179249,22.2,0.295,553.0,0.36,0.7
2023-07-30T17:00:00,20.0,70,0.701484381278234,21.5,0.296,379.0,0.24,0.2
2023-07-30T18:00:00,18.4,76,0.5079539535283872,20.5,0.295,203.0,0.13,0.0
2023-07-30T19:00:00,16.5,87,0.24403285843255007,19.2,0.295,23.0,0.01,0.0
2023-07-30T20:00:00,15.9,89,0.19873756419360275,18.2,0.294,0.0,0.0,0.0
2023-07-30T21:00:00,15.1,91,0.15447207669317453,17.5,0.294,0.0,0.0,0.0
2023-07-30T22:00:00,15.1,89,0.18879920484721335,16.9,0.295,0.0,0.0,0.1
2023-07-30T23:00:00,14.9,91,0.15249582340285792,16.5,0.295,0.0,0.0,0.0
2023-07-31T00:00:00,14.8,93,0.1178458069623162,16.2,0.295,0.0,0.0,0.0
2023-07-31T01:00:00,14.4,96,0.06562305756993769,16.0,0.295,0.0,0.0,0.0
2023-07-31T02:00:00,14.2,97,0.04858414111276122,15.9,0.295,0.0,0.0,0.0
2023-07-31T03:00:00,14.6,94,0.099715342847604,16.7,0.288,0.0,0.0,0.0
2023-07-31T04:00:00,14.5,94,0.09907314933268069,16.5,0.288,0.0,0.0,0.0
2023-07-31T05:00:00,14.2,96,0.06477885481701497,16.2,0.288,0.0,0.0,0.0
2023-07-31T06:00:00,13.2,100,0.0,15.8,0.288,0.0,0.0,0.0
2023-07-31T07:00:00,13.4,100,0.0,15.6,0.288,5.0,0.0,0.0
2023-07-31T08:00:00,13.7,98,0.031354947384137855,15.9,0.288,105.0,0.05,0.0
2023-07-31T09:00:00,14.6,92,0.1329537904634718,16.6,0.288,217.0,0.12,0.0
2023-07-31T10:00:00,17.8,82,0.3668717403299127,18.2,0.286,485.0,0.29,0.0
2023-07-31T11:00:00,20.0,73,0.6313359431504105,20.0,0.284,684.0,0.43,0.0
2023-07-31T12:00:00,20.5,71,0.6993759713335997,21.5,0.281,813.0,0.5,0.0
2023-07-31T13:00:00,20.2,72,0.6628685553009153,22.2,0.279,752.0,0.47,0.0
2023-07-31T14:00:00,22.1,65,0.9310312672840554,23.0,0.276,733.0,0.5,0.0
2023-07-31T15:00:00,21.8,64,0.9402738862261211,23.2,0.273,702.0,0.45,1.2
2023-07-31T16:00:00,19.4,74,0.5857360605458344,21.6,0.305,317.0,0.22,2.7
2023-07-31T17:00:00,18.1,80,0.415400523746247,20.6,0.306,204.0,0.14,0.1
2023-07-31T18:00:00,17.8,82,0.3668717403299127,19.8,0.306,138.0,0.09,0.1
2023-07-31T19:00:00,16.3,90,0.18534226492057387,18.7,0.306,23.0,0.01,0.0
2023-07-31T20:00:00,15.6,94,0.10634084830045304,17.9,0.306,0.0,0.0,0.0
2023-07-31T21:00:00,15.2,95,0.08637144312334342,17.2,0.307,0.0,0.0,0.1
2023-07-31T22:00:00,15.6,93,0.12406432301719501,16.9,0.307,0.0,0.0,0.0
2023-07-31T23:00:00,15.8,90,0.1795188281686718,16.8,0.307,0.0,0.0,0.1
2023-08-01T00:00:00,15.8,90,0.1795188281686718,16.6,0.307,0.0,0.0,0.1
2023-08-01T01:00:00,15.3,90,0.17385638954612767,16.5,0.307,0.0,0.0,0.0
2023-08-01T02:00:00,14.8,89,0.18518626808363983,16.3,0.307,0.0,0.0,0.0
2023-08-01T03:00:00,14.4,91,0.14765187953235961,16.9,0.29,0.0,0.0,0.0
2023-08-01T04:00:00,14.1,92,0.12872067513403157,16.5,0.29,0.0,0.0,0.0
2023-08-01T05:00:00,13.2,97,0.04552436167817042,16.0,0.29,0.0,0.0,0.0
2023-08-01T06:00:00,13.1,98,0.03015193089524203,15.9,0.29,0.0,0.0,0.0
2023-08-01T07:00:00,12.9,99,0.014880015210641761,15.7,0.29,2.0,0.01,0.0
2023-08-01T08:00:00,12.8,99,0.014782881252432824,15.7,0.29,43.0,0.03,0.0
2023-08-01T09:00:00,13.2,96,0.06069914890422723,16.0,0.291,135.0,0.07,0.1
2023-08-01T10:00:00,14.1,91,0.14481075952578554,16.5,0.291,203.0,0.12,0.1
2023-08-01T11:00:00,15.9,83,0.307139871935568,17.4,0.29,357.0,0.21,0.1
2023-08-01T12:00:00,17.0,79,0.4069231638927933,18.4,0.29,444.0,0.26,0.1
2023-08-01T13:00:00,18.4,73,0.5714481977194358,19.3,0.288,529.0,0.32,0.0
2023-08-01T14:00:00,18.2,75,0.5225219502719923,19.8,0.286,458.0,0.28,0.0
2023-08-01T15:00:00,17.0,78,0.4263004574114978,19.5,0.289,313.0,0.2,0.1
2023-08-01T16:00:00,17.0,77,0.4456777509302023,19.1,0.288,237.0,0.16,0.0
2023-08-01T17:00:00,17.0,77,0.4456777509302023,18.6,0.289,132.0,0.11,0.2
2023-08-01T18:00:00,16.0,83,0.30910873568254366,18.1,0.29,99.0,0.07,0.2
2023-08-01T19:00:00,15.6,86,0.24812864603439025,17.5,0.29,8.0,0.03,0.0
2023-08-01T20:00:00,15.2,88,0.20729146349602404,17.0,0.29,0.0,0.0,0.0
2023-08-01T21:00:00,15.2,88,0.20729146349602404,16.6,0.29,0.0,0.0,0.0
2023-08-01T22:00:00,15.4,83,0.29745950717146724,16.4,0.291,0.0,0.0,0.2
2023-08-01T23:00:00,15.2,83,0.29366290661936745,16.0,0.293,0.0,0.0,0.2
2023-08-02T00:00:00,14.8,87,0.21885649864430168,15.8,0.296,0.0,0.0,0.3
2023-08-02T01:00:00,13.8,97,0.04733923827966135,15.4,0.303,0.0,0.0,0.7
2023-08-02T02:00:00,13.5,99,0.015474672427794591,15.1,0.308,0.0,0.0,0.4
2023-08-02T03:00:00,13.4,98,0.030748275867198967,14.9,0.312,0.0,0.0,0.4
2023-08-02T04:00:00,13.1,99,0.015075965447621015,14.6,0.319,0.0,0.0,0.5
2023-08-02T05:00:00,13.2,98,0.030349574452113615,14.6,0.33,0.0,0.0,0.8
2023-08-02T06:00:00,12.9,98,0.029760030421283522,14.4,0.338,0.0,0.0,0.6
2023-08-02T07:00:00,12.6,98,0.02918056397731009,14.2,0.342,1.0,0.01,0.4
2023-08-02T08:00:00,12.6,97,0.04377084596596514,14.1,0.345,21.0,0.02,0.3
2023-08-02T09:00:00,12.9,94,0.08928009126385057,14.2,0.347,70.0,0.05,0.3
2023-08-02T10:00:00,14.1,89,0.17699092830929347,14.8,0.35,214.0,0.12,0.4
2023-08-02T11:00:00,15.1,87,0.22312633300125218,15.6,0.353,313.0,0.17,0.5
2023-08-02T12:00:00,15.9,82,0.32520692322589556,16.3,0.355,347.0,0.2,0.3
2023-08-02T13:00:00,17.1,76,0.4680103831339894,17.3,0.355,533.0,0.3,0.4
2023-08-02T14:00:00,18.1,72,0.581560733244746,18.2,0.355,584.0,0.34,0.3
2023-08-02T15:00:00,16.9,74,0.500625736641167,18.5,0.346,599.0,0.33,0.2
2023-08-02T16:00:00,17.0,73,0.5231869250050202,18.5,0.345,377.0,0.23,0.2
2023-08-02T17:00:00,17.0,72,0.5425642185237246,18.1,0.345,275.0,0.18,0.2
2023-08-02T18:00:00,16.3,74,0.48188988879349215,17.6,0.343,130.0,0.1,0.0
2023-08-02T19:00:00,15.1,81,0.3261077174633685,16.8,0.342,23.0,0.02,0.0
2023-08-02T20:00:00,14.1,87,0.2091710970928014,16.0,0.342,0.0,0.0,0.0
2023-08-02T21:00:00,13.4,90,0.15374137933599466,15.4,0.341,0.0,0.0,0.0
2023-08-02T22:00:00,13.2,91,0.1365730850345111,14.9,0.34,0.0,0.0,0.0
2023-08-02T23:00:00,13.6,91,0.14018205069551742,14.8,0.342,0.0,0.0,0.2
2023-08-03T00:00:00,13.9,93,0.11117822412341036,14.8,0.346,0.0,0.0,0.6
2023-08-03T01:00:00,13.7,97,0.04703242107620679,14.7,0.351,0.0,0.0,0.6
2023-08-03T02:00:00,13.5,98,0.030949344855589183,14.6,0.355,0.0,0.0,0.4
2023-08-03T03:00:00,13.4,97,0.04612241380079845,14.8,0.345,0.0,0.0,0.3
2023-08-03T04:00:00,13.3,97,0.04582253138708003,14.6,0.348,0.0,0.0,0.3
2023-08-03T05:00:00,13.1,99,0.015075965447621015,14.4,0.351,0.0,0.0,0.3
2023-08-03T06:00:00,13.2,98,0.030349574452113615,14.3,0.353,0.0,0.0,0.2
2023-08-03T07:00:00,13.1,98,0.03015193089524203,14.2,0.355,2.0,0.01,0.3
2023-08-03T08:00:00,13.3,96,0.061096708516106706,14.2,0.355,54.0,0.03,0.1
2023-08-03T09:00:00,13.9,92,0.12706082756961187,14.4,0.355,115.0,0.07,0.2
2023-08-03T10:00:00,14.4,89,0.18046340831732846,14.9,0.356,184.0,0.11,0.2
2023-08-03T11:00:00,15.8,80,0.3590376563373436,16.0,0.356,456.0,0.25,0.2
2023-08-03T12:00:00,16.8,76,0.45919336668218924,17.2,0.355,612.0,0.33,0.2
2023-08-03T13:00:00,17.7,73,0.5468515793324606,18.3,0.355,709.0,0.39,0.3
2023-08-03T14:00:00,18.4,70,0.6349424419104842,19.1,0.354,705.0,0.41,0.3
2023-08-03T15:00:00,16.6,72,0.5289625957396279,19.4,0.364,527.0,0.3,0.5
2023-08-03T16:00:00,16.2,75,0.46041128260444825,18.8,0.361,344.0,0.21,0.1
2023-08-03T17:00:00,16.2,74,0.4788277339086262,18.4,0.361,287.0,0.18,0.2
2023-08-03T18:00:00,15.8,76,0.4308451876048124,17.5,0.36,136.0,0.1,0.1
2023-08-03T19:00:00,14.8,81,0.31986719032628697,16.7,0.359,17.0,0.02,0.0
2023-08-03T20:00:00,14.4,86,0.22968070149478173,16.1,0.357,0.0,0.0,0.0
2023-08-03T21:00:00,13.9,90,0.15882603446201488,15.6,0.356,0.0,0.0,0.0
2023-08-03T22:00:00,13.9,90,0.15882603446201488,15.3,0.355,0.0,0.0,0.0
2023-08-03T23:00:00,13.8,89,0.17357720702542476,15.1,0.354,0.0,0.0,0.0
2023-08-04T00:00:00,13.0,95,0.07488854513784884,14.9,0.354,0.0,0.0,0.1
2023-08-04T01:00:00,12.8,99,0.014782881252432824,14.8,0.353,0.0,0.0,0.0
2023-08-04T02:00:00,13.1,98,0.03015193089524203,14.7,0.353,0.0,0.0,0.0
2023-08-04T03:00:00,13.1,97,0.04522789634286305,14.8,0.355,0.0,0.0,0.2
2023-08-04T04:00:00,13.2,95,0.07587393613028404,14.6,0.355,0.0,0.0,0.1
2023-08-04T05:00:00,13.0,96,0.05991083611027908,14.4,0.355,0.0,0.0,0.1
2023-08-04T06:00:00,12.9,97,0.044640045631925286,14.3,0.356,0.0,0.0,0.2
2023-08-04T07:00:00,13.0,95,0.07488854513784884,14.2,0.356,3.0,0.01,0.1
2023-08-04T08:00:00,13.3,94,0.09164506277416005,14.2,0.356,44.0,0.03,0.1
2023-08-04T09:00:00,14.4,88,0.19686917270981288,14.9,0.358,190.0,0.11,0.4
2023-08-04T10:00:00,15.9,81,0.3432739745162229,15.9,0.359,370.0,0.21,0.3
2023-08-04T11:00:00,16.3,80,0.37068452984114775,16.8,0.36,479.0,0.26,0.3
